Message
"MSG,3,,,D025AF,,2025/11/19,11:19:35.625,2025/11/19,11:19:35.625,SP-4408,8978,62.0,159.0,50.09808,17.28178,,,0,0,0,0"
"MSG,3,,,DDD949,,2025/11/19,11:19:35.626,2025/11/19,11:19:35.626,Sergej,8334,49.0,235.0,50.16770,17.15597,,,0,0,0,0"
"MSG,3,,,DDEAE3,,2025/11/19,11:19:35.628,2025/11/19,11:19:35.628,OK-2341,8823,47.0,329.0,50.08322,17.29883,,,0,0,0,0"
"MSG,3,,,C32270,,2025/11/19,11:19:35.629,2025/11/19,11:19:35.629,RPT-1,2126,0.0,0.0,-33.37757,-70.57937,,,0,0,0,0"
"MSG,3,,,407B55,,2025/11/19,11:19:35.631,2025/11/19,11:19:35.631,ICA407B55,10841,336.0,230.0,51.15555,0.90390,,,0,0,0,0"
"MSG,3,,,345643,,2025/11/19,11:19:35.633,2025/11/19,11:19:35.633,ICA345643,6843,287.0,207.0,37.63467,-5.45375,,,0,0,0,0"
"MSG,3,,,3B75F4,,2025/11/19,11:19:35.983,2025/11/19,11:19:35.983,ICA3B75F4,5997,258.0,99.0,45.57082,0.25105,,,0,0,0,0"
"MSG,3,,,3464CC,,2025/11/19,11:19:35.985,2025/11/19,11:19:35.985,ICA3464CC,3090,73.0,241.0,41.59898,2.28228,,,0,0,0,0"
"MSG,3,,,34530E,,2025/11/19,11:19:35.987,2025/11/19,11:19:35.987,ICA34530E,11775,285.0,240.0,38.55245,-8.66177,,,0,0,0,0"
"MSG,3,,,342592,,2025/11/19,11:19:35.989,2025/11/19,11:19:35.989,EC-KJD,10875,293.0,42.0,36.89090,-4.53215,,,0,0,0,0"
"MSG,3,,,47878D,,2025/11/19,11:19:35.990,2025/11/19,11:19:35.990,LN-DYX,2225,163.0,245.0,41.35217,2.23972,,,0,0,0,0"
"MSG,3,,,34614F,,2025/11/19,11:19:35.992,2025/11/19,11:19:35.992,ICA34614F,1500,111.0,23.0,37.99402,-0.65228,,,0,0,0,0"
"MSG,3,,,503CEE,,2025/11/19,11:19:35.994,2025/11/19,11:19:35.994,ICA503CEE,2500,114.0,96.0,41.56472,2.02998,,,0,0,0,0"
"MSG,3,,,A6C044,,2025/11/19,11:19:35.996,2025/11/19,11:19:35.996,ICAA6C044,3950,192.0,354.0,40.27973,-3.38702,,,0,0,0,0"
"MSG,3,,,3451DA,,2025/11/19,11:19:35.997,2025/11/19,11:19:35.997,ICA3451DA,13150,300.0,139.0,36.84422,-4.77402,,,0,0,0,0"
"MSG,3,,,406666,,2025/11/19,11:19:35.999,2025/11/19,11:19:35.999,G-EZUL,450,164.0,2"
"MSG,3,,,39C8B9,,2025/11/19,11:19:36.001,2025/11/19,11:19:36.001,ICA39C8B9,4625,100.0,188.0,39.98035,0.07220,,,0,0,0,0"
"MSG,3,,,4841A6,,2025/11/19,11:19:36.002,2025/11/19,11:19:36.002,PH-BXT,6575,226.0,280.0,40.27968,-3.29847,,,0,0,0,0"
"MSG,3,,,48C2B2,,2025/11/19,11:19:36.004,2025/11/19,11:19:36.004,ICA48C2B2,675,146.0,311.0,36.64158,-4.45250,,,0,0,0,0"
"MSG,3,,,3571D1,,2025/11/19,11:19:36.006,2025/11/19,"
"MSG,3,,,3464CC,,2025/11/19,11:19:36.008,2025/11/19,11:19:36.008,ICA3464CC,3100,71.0,239.0,41.59913,2.28267,,,0,0,0,0"
"MSG,3,,,345359,,2025/11/19,11:19:36.013,2025/11/19,11:19:36.013,ICA345359,13100,323.0,227.0,41.02305,1.80782,,,0,0,0,0"
"MSG,3,,,3482D9,,2025/11/19,11:19:36.015,2025/11/19,11:19:36.015,ICA3482D9,3950,85.0,69.0,40.00965,-4.50635,,,0,0,0,0"
"MSG,3,,,4BB274,,2025/11/19,11:19:36.016,2025/11/19,11:19:36.016,ICA4BB274,1150,165.0,281.0,37.41883,-5.92602,,,0,0,0,0"
"MSG,3,,,020101,,2025/11/19,11:19:36.018,2025/11/19,11:19:36.018,CN-COG,14850,174.0,235.0,34.73190,-3.59488,,,0,0,0,0"
"MSG,3,,,E49849,,2025/11/19,11:19:36.020,2025/11/19,11:19:36.020,ICAE49849,14075,411.0,151.0,40.76435,2.20882,,,0,0,0,0"
"MSG,3,,,406017,,2025/11/19,11:19:36.022,2025/11/19,11:19:36.022,G-EZTN,1075,173.0,102.0,38.27655,-0.52220,,,0,0,0,0"
"MSG,3,,,4402D3,,2025/11/19,11:19:36.023,2025/11/19,11:19:36.023,OE-FIX,6625,213.0,205.0,39.47145,2.59707,,,0,0,0,0"
"MSG,3,,,348387,,2025/11/19,11:19:36.025,2025/11/19,11:19:36.025,ICA348387,4400,95.0,352.0,41.70237,2.31812,,,0,0,0,0"
"MSG,3,,,4D22B5,,2025/11/19,11:19:36.026,2025/11/19,11:19:36.026,ICA4D22B5,2650,193.0,253.0,39.65043,2.93413,,,0,0,0,0"
"MSG,3,,,503E8F,,2025/11/19,11:19:36.028,2025/11/19,11:19:36.028,ICA503E8F,1875,94.0,25"
"MSG,3,,,34844C,,2025/11/19,11:19:36.029,2025/11/19,11:19:36.029,ICA34844C,3075,79.0,317.0,41.62508,2.53297,,,0,0,0,0"
"MSG,3,,,34608F,,2025/11/19,11:19:36.031,2025/11/19,11:19:36.031,ICA34608F,12250,300.0,29.0,43.12455,-5.86325,,,0,0,0,0"
"MSG,3,,,347217,,2025/11/19,11:19:36.032,2025/11/19,11:19:36.032,ICA347217,4000,79.0,289.0,41.57445,1.63805,,,0,0,0,0"
"MSG,3,,,344481,,2025/11/19,11:19:36.034,2025/11/19,1"
"MSG,3,,,3481D6,,2025/11/19,11:19:36.038,2025/11/19,11:19:36.038,ICA3481D6,4575,88.0,359.0,36.88875,-4.33890,,,0,0,0,0"
"MSG,3,,,31FF28,,2025/11/19,11:19:36.039,2025/11/19,11:19:36.039,ICA31FF28,2400,100.0,255.0,41.57685,2.23783,,,0,0,0,0"
"MSG,3,,,34738D,,2025/11/19,11:19:36.041,2025/11/19,11:19:36.041,ICA34738D,2925,105.0,195.0,36.58645,-5.37295,,,0,0,0,0"
"MSG,3,,,345207,,2025/11/19,11:19:36.042,2025/11/19,11:19:36.042,ICA345207,50,141.0,245.0,41.28723,2.08865,,,0,0,0,0"
"MSG,3,,,AA2272,,2025/11/19,11:19:36.044,2025/11/19,11:19:36.044,ICAAA2272,12000,137.0,270.0,39.60947,3.56142,,,0,0,0,0"
"MSG,3,,,348309,,2025/11/19,11:19:36.048,2025/11/19,11:19:36.048,ICA348309,4200,74.0,320.0,36.69575,-3.84075,,,0,0,0,0"
"MSG,3,,,39BDAF,,2025/11/19,11:19:36.050,2025/11/19,11:19:36.050,ICA39BDAF,2675,193.0,133.0,41.71085,0.64283,,,0,0,0,0"
"MSG,3,,,344501,,2025/11/19,11:19:36.052,2025/11/19,11:19:36.052,EC-MBT,9050,255.0,243.0,41.12545,1.95678,,,0,0,0,0"
"MSG,3,,,A9036A,,2025/11/19,11:19:36.053,2025/11/19,11:19:36.053,N680CA,11000,171.0,40.0,37.62357,1.56113,,,0,0,0,0"
"MSG,3,,,3483C1,,2025/11/19,11:19:36.055,2025/11/19,11:19:36.055,ICA3483C1,9925,118.0,267.0,36.81020,-4.00778,,,0,0,0,0"
"MSG,3,,,347650,,2025/11/19,11:19:36.057,2025/11/19,11:19:36.057,ICA347650,2475,118.0,41.0,41.34380,1.70997,,,0,0,0,0"
"MSG,3,,,4C0662,,2025/11/19,11:19:36.059,2025/11/19,11:19:36.059,ICA4C0662,1500,178.0,281.0,38.34755,-0.60262,,,0,0,0,0"
"MSG,3,,,341207,,2025/11/19,11:19:36.060,2025/11/19,11:19:36.060,EC-GOV,11950,254.0,1"
"MSG,3,,,398569,,2025/11/19,11:19:36.066,2025/11/19,11:19:36.066,F-HBLJ,1600,145.0,296.0,39.45195,-0.38367,,,0,0,0,0"
"MSG,3,,,344644,,2025/11/19,11:19:36.068,2025/11/19,11:19:36.068,EC-MDZ,4050,235.0,180.0,41.19738,2.05713,,,0,0,0,0"
"MSG,3,,,34250A,,2025/11/19,11:19:36.069,2025/11/19,11:19:36.069,EC-JZM,12575,383.0,83.0,41.48562,1.72635,,,0,0,0,0"
"MSG,3,,,345643,,2025/11/19,11:19:36.071,2025/11/19,11:19:3"
"MSG,3,,,495292,,2025/11/19,11:19:36.072,2025/11/19,11:19:36.072,CS-TTR,14600,367.0,203.0,41.59987,-8.21478,,,0,0,0,0"
"MSG,3,,,34768F,,2025/11/19,11:19:36.074,2025/11/19,11:19:36.074,ICA34768F,750,135.0,245.0,41.32073,2.14740,,,0,0,0,0"
"MSG,3,,,400E5A,,2025/11/19,11:19:36.075,2025/11/19,11:19:36.075,G-EZAX,4150,245.0,201.0,37.51388,-5.62768,,,0,0,0,0"
"MSG,3,,,34760D,,2025/11/19,11:19:36.077,2025/11/19,11:19:36.077,ICA34760D,4000,65.0,55.0,42.37455,-3.61770,,,0,0,0,0"
"MSG,3,,,4BB065,,2025/11/19,11:19:36.079,2025/11/19,11:19:36.079,ICA4BB065,4550,231.0,57.0,41.35690,-8.63780,,,0,0,0,0"
"MSG,3,,,4CAFF8,,2025/11/19,11:19:36.080,2025/11/19,11:19:36.080,ICA4CAFF8,5225,225.0,344.0,36.77207,-4.59915,,,0,0,0,0"
"MSG,3,,,34734D,,2025/11/19,11:19:36.082,2025/11/19,11:19:36.082,ICA34734D,500,11.0,307.0,41.51825,2.10975,,,0,0,0,0"
"MSG,3,,,347699,,2025/11/19,11:19:36.083,2025/11/19,11:19:36.083,ICA347699,6400,88.0,32.0,39.48857,-4.73153,,,0,0,0,0"
"MSG,3,,,4BB324,,2025/11/19,11:19:36.085,2025/11/19,11:19:36.085,ICA4BB324,8250,291.0,54.0,39.62252,-0.46063,,,0,0,0,0"
"MSG,3,,,3481C3,,2025/11/19,11:19:36.086,2025/11/19,11:19:36.086,ICA3481C3,925,101.0,87.0,36.72218,-3.81290,,,0,0,0,0"
"MSG,3,,,3474CC,,2025/11/19,11:19:36.089,2025/11/19,11:19:36.089,ICA3474CC,4325,106.0,236.0,40.08718,-4.53833,,,0,0,0,0"
"MSG,3,,,348313,,2025/11/19,11:19:36.091,2025/11/19,11:19:36.091,ICA348313,7425,105.0,147.0,37.14845,-4.29738,,,0,0,0,0"
"MSG,3,,,020104,,2025/11/19,11:19:36.092,2025/11/19,11:19:36.092,CN-RGM,2875,175.0"
"MSG,3,,,346515,,2025/11/19,11:19:36.096,2025/11/19,11:19:36.096,ICA346515,2900,137.0,87.0,41.66202,2.36590,,,0,0,0,0"
"MSG,3,,,346391,,2025/11/19,11:19:36.098,2025/11/19,11:19:36.098,ICA346391,12200,323.0,53.0,43.06073,-3.75805,,,0,0,0,0"
"MSG,3,,,4BA912,,2025/11/19,11:19:36.099,2025/11/19,11:19:36.099,TC-JHR,6900,272.0,247.0,35.77888,-0.15678,,,0,0,0,0"
"MSG,3,,,348305,,2025/11/19,11:19:36.101,2025/11/1"
"MSG,3,,,D0062F,,2025/11/19,11:19:36.103,2025/11/19,11:19:36.103,FLRD0062F,1463,124.0,194.0,52.92297,-2.41137,,,0,0,0,0"
"MSG,3,,,4CAE92,,2025/11/19,11:19:36.105,2025/11/19,11:19:36.105,ICA4CAE92,9626,262.0,87.0,51.42772,-2.80482,,,0,0,0,0"
"MSG,3,,,440A01,,2025/11/19,11:19:36.106,2025/11/19,11:19:36.106,ICA440A01,10115,163.0,96.0,47.40250,16.26918,,,0,0,0,0"
"MSG,3,,,407CB4,,2025/11/19,11:19:36.107,2025/11/19,11:19:36.107,ICA407CB4,17206,434.0,46.0,39.29087,-8.51358,,,0,0,0,0"
"MSG,3,,,3C6675,,2025/11/19,11:19:36.109,2025/11/19,11:19:36.109,D-AISU,16807,436.0,21.0,50.34675,8.58552,,,0,0,0,0"
"MSG,3,,,4598C7,,2025/11/19,11:19:36.110,2025/11/19,11:19:36.110,ICA4598C7,3847,88.0,249.0,55.43348,11.69033,,,0,0,0,0"
"MSG,3,,,112C78,,2025/11/19,11:19:36.112,2025/11/19,11:19:36.112,FLR112C78,3649,18.0,86.0,46.23248,12.78715,,,0,0,0,0"
"MSG,3,,,112CB0,,2025/11/19,11:19:36.114,2025/11/19,11:19:36.114,FLR112CB0,3383,10.0,124.0,46.22923,12.80832,,,0,0,0,0"
"MSG,3,,,347283,,2025/11/19,11:19:36.116,2025/11/19,11:19:36.116,ICA347283,11975,272.0,226.0,28.38168,-14.45623,,,0,0,0,0"
"MSG,3,,,4D2200,,2025/11/19,11:19:36.118,2025/11/19,11:19:36.118,ICA4D2200,14875,367.0,193.0,34.83383,-6.23657,,,0,0,0,0"
"MSG,3,,,4CA9D1,,2025/11/19,11:19:36.121,2025/11/19,11:19:36.121,EI-EVI,4400,230.0,27.0,39.35943,-0.30278,,,0,0,0,0"
"MSG,3,,,343517,,2025/11/19,11:19:36.125,2025/11/19,11:19:36.125,ICA343517,6900,21"
"MSG,3,,,3480D1,,2025/11/19,11:19:36.127,2025/11/19,11:19:36.127,ICA3480D1,4400,0.0,0.0,39.00173,-6.49447,,,0,0,0,0"
"MSG,3,,,344445,,2025/11/19,11:19:36.128,2025/11/19,11:19:36.128,EC-LZD,12225,353.0,319.0,38.44807,-0.37777,,,0,0,0,0"
"MSG,3,,,347514,,2025/11/19,11:19:36.130,2025/11/19,11:19:36.130,ICA347514,4050,104.0,342.0,40.54463,-3.94153,,,0,0,0,0"
"MSG,3,,,49521A,,2025/11/19,11:19:36.131,2025/11/"
"MSG,3,,,407637,,2025/11/19,11:19:36.133,2025/11/19,11:19:36.133,ICA407637,1700,109.0,50.0,36.15768,-1.67273,,,0,0,0,0"
"MSG,3,,,34554F,,2025/11/19,11:19:36.134,2025/11/19,11:19:36.134,ICA34554F,10600,95.0,7.0,42.03232,-3.63117,,,0,0,0,0"
"MSG,3,,,E49849,,2025/11/19,11:19:36.136,2025/11/19,11:19:36.136,ICAE49849,14220,412.0,152.0,40.75933,2.21228,,,0,0,0,0"
"MSG,3,,,2023A5,,2025/11/19,11:19:36.139,2025/11/19,11:19:36.139,FLR2023A5,2336,0.0,332.0,46.67853,7.81988,,,0,0,0,0"
"MSG,3,,,34250A,,2025/11/19,11:19:36.139,2025/11/19,11:19:36.139,EC-JZM,12546,384.0,83.0,41.48598,1.73083,,,0,0,0,0"
"MSG,3,,,3C6468,,2025/11/19,11:19:36.141,2025/11/19,11:19:36.141,D-AICH,2410,152.0,250.0,50.07450,8.73133,,,0,0,0,0"
"MSG,3,,,347385,,2025/11/19,11:19:36.142,2025/11/19,11:19:36.142,ICA347385,7436,135.0,60.0,41.91220,3.33338,,,0,0,0,0"
"MSG,3,,,4ACA13,,2025/11/19,11:19:36.143,2025/11/19,11:19:36.143,ICA4ACA13,37714,399.0,226.0,50.29235,4.82705,,,0,0,0,0"
"MSG,3,,,4CA9EC,,2025/11/19,11:19:36.145,2025/11/19,11:19:36.145,EI-EVO,33764,384.0,242.0,50.16398,5.00413,,,0,0,0,0"
"MSG,3,,,4B05F1,,2025/11/19,11:19:36.147,2025/11/19,11:19:36.147,ICA4B05F1,9903,118.0,72.0,46.70173,8.87555,,,0,0,0,0"
"MSG,3,,,348313,,2025/11/19,11:19:36.149,2025/11/19,11:19:36.149,ICA348313,7529,105.0,148.0,37.14817,-4.29720,,,0,0,0,0"
"MSG,3,,,34250A,,2025/11/19,11:19:36.150,2025/11/19,11:19:36.150,EC-JZM,12521,384.0,83.0,41"
"MSG,3,,,4CC4D2,,2025/11/19,11:19:36.153,2025/11/19,11:19:36.153,ICA4CC4D2,11122,249.0,50.0,64.28827,-21.32777,,,0,0,0,0"
"MSG,3,,,48AD02,,2025/11/19,11:19:36.154,2025/11/19,11:19:36.154,SP-LIC,10362,317.0,350.0,51.63860,20.72772,,,0,0,0,0"
"MSG,3,,,501C25,,2025/11/19,11:19:36.156,2025/11/19,11:19:36.156,ICA501C25,13069,331.0,125.0,52.19177,5.37740,,,0,0,0,0"
"MSG,3,,,345095,,2025/11/19,11:19:36.157,2025/11/19,11:1"
"MSG,3,,,34134E,,2025/11/19,11:19:36.160,2025/11/19,11:19:36.160,EC-HUI,15169,390.0,252.0,40.41807,-2.50567,,,0,0,0,0"
"MSG,3,,,DD0569,,2025/11/19,11:19:36.162,2025/11/19,11:19:36.162,FLRDD0569,1716,85.0,29.0,52.56208,-1.40765,,,0,0,0,0"
"MSG,3,,,113D83,,2025/11/19,11:19:36.163,2025/11/19,11:19:36.163,FLR113D83,0,0.0,0.0,47.82950,16.04085,,,0,0,0,0"
"MSG,3,,,113D83,,2025/11/19,11:19:36.165,2025/11/19,11:19:36.165,FLR113D83,3028,0.0,180.0,47.82950,16.04085,,,0,0,0,0"
"MSG,3,,,0A07C4,,2025/11/19,11:19:36.167,2025/11/19,11:19:36.167,FLR0A07C4,3025,0.0,0.0,47.82950,16.04113,,,0,0,0,0"
"MSG,3,,,3B75FC,,2025/11/19,11:19:36.168,2025/11/19,11:19:36.168,ICA3B75FC,7980,306.0,268.0,46.41918,-0.93352,,,0,0,0,0"
"MSG,3,,,44D1A2,,2025/11/19,11:19:36.169,2025/11/19,11:19:36.169,ICA44D1A2,9273,282.0,252.0,52.17502,4.32432,,,0,0,0,0"
"MSG,3,,,DD8AB9,,2025/11/19,11:19:36.170,2025/11/19,11:19:36.170,D-MAOI,10155,80.0,283.0,47.21220,12.79865,,,0,0,0,0"
"MSG,3,,,47C565,,2025/11/19,11:19:36.172,2025/11/19,11:19:36.172,FLR47C565,1007,89.0,114.0,59.08548,5.78238,,,0,0,0,0"
"MSG,3,,,43EA72,,2025/11/19,11:19:36.173,2025/11/19,11:19:36.173,ICA43EA72,10201,266.0,249.0,51.85330,9.43030,,,0,0,0,0"
"MSG,3,,,4ACAA5,,2025/11/19,11:19:36.175,2025/11/19,11:19:36.175,ICA4ACAA5,19424,412.0,18.0,51.74170,7.28812,,,0,0,0,0"
"MSG,3,,,4402F3,,2025/11/19,11:19:36.176,2025/11/19,11:19:36.176,OE-GLX,21768,246.0,232.0,46.01323,10.88457,,,0,0,0,0"
"MSG,3,,,DDF96E,,2025/11/19,11:19:36.178,2025/11/19,11:19:36.178,F-CGMS,742,0.0,115.0,"
"MSG,3,,,110F17,,2025/11/19,11:19:36.181,2025/11/19,11:19:36.181,D-LOL,53,1.0,136.0,53.55022,10.15887,,,0,0,0,0"
"MSG,3,,,345645,,2025/11/19,11:19:36.182,2025/11/19,11:19:36.182,ICA345645,4328,286.0,131.0,41.45967,2.31852,,,0,0,0,0"
"MSG,3,,,4A08EA,,2025/11/19,11:19:36.184,2025/11/19,11:19:36.184,ICA4A08EA,9695,266.0,193.0,48.94053,2.26238,,,0,0,0,0"
"MSG,3,,,3C6429,,2025/11/19,11:19:36.186,2025/11/19,11:19:36.18"
"MSG,3,,,4B1F40,,2025/11/19,11:19:36.186,2025/11/19,11:19:36.186,HB-LVS,12843,180.0,78.0,46.43112,8.01877,,,0,0,0,0"
"MSG,3,,,896187,,2025/11/19,11:19:36.188,2025/11/19,11:19:36.188,A6-EEH,35739,531.0,105.0,50.41230,6.86010,,,0,0,0,0"
"MSG,3,,,405BFE,,2025/11/19,11:19:36.189,2025/11/19,11:19:36.189,G-YMMU,38868,428.0,293.0,49.76538,10.11742,,,0,0,0,0"
"MSG,3,,,3C666B,,2025/11/19,11:19:36.190,2025/11/19,11:19:36.190,D-AISK,6440,283.0,78.0,50.00790,19.92738,,,0,0,0,0"
"MSG,3,,,3DD54F,,2025/11/19,11:19:36.191,2025/11/19,11:19:36.191,D-HBAL,814,69.0,352.0,51.47315,6.96323,,,0,0,0,0"
"MSG,3,,,479173,,2025/11/19,11:19:36.192,2025/11/19,11:19:36.192,ICA479173,1397,181.0,165.0,59.77153,11.24022,,,0,0,0,0"
"MSG,3,,,3C666B,,2025/11/19,11:19:36.196,2025/11/19,11:19:36.196,D-AISK,6439,283.0,78.0,50.00790,19.92740,,,0,0,0,0"
"MSG,3,,,354657,,2025/11/19,11:19:36.198,2025/11/19,11:19:36.198,ICA354657,0,0.0,0.0,41.77390,2.43752,,,0,0,0,0"
"MSG,3,,,DF167C,,2025/11/19,11:19:36.200,2025/11/19,11:19:36.200,F-CNPH,1900,67.0,166.0,44.07155,5.99600,,,0,0,0,0"
"MSG,3,,,C32270,,2025/11/19,11:19:36.200,2025/11/19,11:19:36.200,RPT-1,2123,0.0,0.0,-33.37757,-70.57937,,,0,0,0,0"
"MSG,3,,,4D2413,,2025/11/19,11:19:36.201,2025/11/19,11:19:36.201,ICA4D2413,21100,349.0,251.0,52.24542,8.42738,,,0,0,0,0"
"MSG,3,,,DD0569,,2025/11/19,11:19:36.203,2025/11/19,11:19:36.203,FLRDD0569,1716,85.0,29.0,52.56208,-1.40765,,,0,0,0,0"
"MSG,3,,,3D2D80,,2025/11/19,11:19:36.204,2025/11/19,11:19:36.204,FLR3D2D80,5718,81.0,275.0,47.58072,9.93915,,,0,0,0,0"
"MSG,3,,,4CC4D2,,2025/11/19,11:19:36.206,2025/11/19,11:19:36.206,ICA4CC4D2,11121,249.0,50.0,64.28827,-21.32780,,,0,0,0,0"
"MSG,3,,,3C7981,,2025/11/19,11:19:36.207,2025/11/19,11:19:36.207,ICA3C7981,14361,402.0,10.0,49.4329"
"MSG,3,,,3C56F2,,2025/11/19,11:19:36.209,2025/11/19,11:19:36.209,ICA3C56F2,32709,364.0,247.0,51.24012,8.80590,,,0,0,0,0"
"MSG,3,,,440CAC,,2025/11/19,11:19:36.210,2025/11/19,11:19:36.210,ICA440CAC,35834,498.0,108.0,50.17947,8.12548,,,0,0,0,0"
"MSG,3,,,3C666B,,2025/11/19,11:19:36.213,2025/11/19,11:19:36.213,D-AISK,6432,283.0,78.0,50.00790,19.92740,,,0,0,0,0"
"MSG,3,,,505CB9,,2025/11/19,11:19:36.214,2025/11/19,11:19:36.214"
"MSG,3,,,3C666B,,2025/11/19,11:19:36.215,2025/11/19,11:19:36.215,D-AISK,6439,283.0,78.0,50.00790,19.92738,,,0,0,0,0"
"MSG,3,,,3C666B,,2025/11/19,11:19:36.216,2025/11/19,11:19:36.216,D-AISK,6440,283.0,78.0,50.00790,19.92737,,,0,0,0,0"
"MSG,3,,,4008AD,,2025/11/19,11:19:36.216,2025/11/19,11:19:36.216,G-EUPN,16668,359.0,264.0,51.72017,1.19095,,,0,0,0,0"
"MSG,3,,,4103FC,,2025/11/19,11:19:36.217,2025/11/19,11:19:36.217,SP3321,1414,68.0,56.0,51.37503,19.70025,,,0,0,0,0"
"MSG,3,,,3C7981,,2025/11/19,11:19:36.218,2025/11/19,11:19:36.218,ICA3C7981,14385,402.0,10.0,49.43298,9.23343,,,0,0,0,0"
"MSG,3,,,4D21F2,,2025/11/19,11:19:36.220,2025/11/19,11:19:36.220,ICA4D21F2,14771,339.0,271.0,55.57370,11.76808,,,0,0,0,0"
"MSG,3,,,400EBB,,2025/11/19,11:19:36.220,2025/11/19,11:19:36.220,G-BYWF,2380,82.0,27.0,53.64777,-2.90915,,,0,0,0,0"
"MSG,3,,,4ACB03,,2025/11/19,11:19:36.222,2025/11/19,11:19:36.222,ICA4ACB03,15054,361.0,273.0,59.98138,12.84803,,,0,0,0,0"
"MSG,3,,,3DE585,,2025/11/19,11:19:36.222,2025/11/19,11:19:36.222,D-HHEB,1644,106.0,117.0,50.40272,8.08087,,,0,0,0,0"
"MSG,3,,,0A050E,,2025/11/19,11:19:36.224,2025/11/19,11:19:36.224,FLR0A050E,2940,16.0,46.0,47.83182,16.05275,,,0,0,0,0"
"MSG,3,,,2020A9,,2025/11/19,11:19:36.229,2025/11/19,11:19:36.229,FLR2020A9,3019,0.0,220.0,47.83303,16.05392,,,0,0,0,0"
"MSG,3,,,505CB9,,2025/11/19,11:19:36.229,2025/11/19,11:19:36.229,OM-DYE,8695,121.0,78.0,49.11372,19.82563,,,0,0,0,0"
"MSG,3,,,39ADA4,,2025/11/19,11:19:36.231,2025/11/19,11:19:36.231,ICA39ADA4,1044,122.0,70.0,46.08562,-1.06972,,,0,0,0,0"
"MSG,3,,,484CBC,,2025/11/19,11:19:36.232,2025/11/19,11:19:36.232,PH-BVI,29993,525.0,115.0,50.31628,9.42457,,,0,0,0,0"
"MSG,3,,,AA6B7E,,2025/11/19,11:19:36.233,2025/11/19,11:19:36.233,N77006,28922,465.0,328.0,49.97242,10.64877,,,0,0,0,0"
"MSG,3,,,400DB2,,2025/11/19,11:19:36.234,2025/11/19,11:19:36.234,G-EZAO,11472,317.0,110.0,"
"MSG,3,,,3D20E7,,2025/11/19,11:19:36.235,2025/11/19,11:19:36.235,ICA3D20E7,6344,67.0,297.0,48.62878,10.82335,,,0,0,0,0"
"MSG,3,,,344644,,2025/11/19,11:19:36.237,2025/11/19,11:19:36.237,EC-MDZ,4187,235.0,180.0,41.19585,2.05712,,,0,0,0,0"
"MSG,3,,,44B2CD,,2025/11/19,11:19:36.239,2025/11/19,11:19:36.239,ICA44B2CD,1899,85.0,285.0,50.97058,5.64120,,,0,0,0,0"
